num_targets,target_fitness_cost,recomb_rate,shared_cas9,baseline_cleavage_rate,saturation_factor,target_cut_rate,drive_cut_rate,drive_r1_rate,drive_fitness_cost,drive_dominance,target_r1_rate,target_dominance,avg_max_load,avg_time_to_maximum_genetic_load,recovery_marker,avg_rate_genetic_load_fell_below_marker,avg_time_to_genetic_load_below_marker,drive_loss_rate,avg_time_to_drive_loss,drive_fixed_rate,avg_time_to_drive_fixation,disrupted_lost_rate,avg_time_to_disrupted_lost,disrupted_fixed_rate,avg_time_to_disrupted_fixation,simulation_timed_out_rate,avg_ending_genetic_load,avg_total_load,theoretical_potential_load,fraction_of_max_load_attained
3,0.25,0.5,0,0.5,0,0.5,1,0.001,0.1,0.5,0.01,0,0.5777897000000002,14.8,0.2,1,34.95,0.8,290.625,0.2,32.25,0,-1,0,-1,1,0.02008804999999999,29.885021782500083,0.6203125,0.9314493904282118
4,0.25,0.5,0,0.5,0,0.5,1,0.001,0.1,0.5,0.01,0,0.6718766500000001,15,0.2,1,37.35,0.85,286.5882352941176,0.15,33,0,-1,0,-1,1,0.01510624999999999,30.703829635500067,0.715234375,0.9393796963407975
5,0.25,0.5,0,0.5,0,0.5,1,0.001,0.1,0.5,0.01,0,0.7446992,15.05,0.2,1,39.5,0.95,302.42105263157896,0.05,16,0,-1,0,-1,1,0.00507239999999999,29.11025472150004,0.78642578125,0.9469414886377748
6,0.25,0.5,0,0.5,0,0.5,1,0.001,0.1,0.5,0.01,0,0.8018257999999999,15.3,0.2,1,41.5,0.85,289.94117647058823,0.15,53.333333333333336,0,-1,0,-1,1,0.01513314999999999,34.67459366700005,0.8398193359375,0.9547598699962208
7,0.25,0.5,0,0.5,0,0.5,1,0.001,0.1,0.5,0.01,0,0.8464095,15.95,0.2,1,43.1,0.9,291.3888888888889,0.1,41.5,0,-1,0,-1,1,0.01015279999999999,34.46473042900002,0.879864501953125,0.9619770977475947
8,0.25,0.5,0,0.5,0,0.5,1,0.001,0.1,0.5,0.01,0,0.8798456499999998,15.95,0.2,1,44.6,0.9,292.27777777777777,0.1,26.5,0,-1,0,-1,1,0.0101804,35.809996181,0.9098983764648437,0.9669713374128599
9,0.25,0.5,0,0.5,0,0.5,1,0.001,0.1,0.5,0.01,0,0.90666225,16,0.2,1,46,1,281.3,0,-1,0,-1,0,-1,1,2.0375e-4,33.25129105849999,0.9324237823486328,0.9723714336374568
10,0.25,0.5,0,0.5,0,0.5,1,0.001,0.1,0.5,0.01,0,0.92763385,16.25,0.2,1,47.8,0.9,283,0.1,37,0,-1,0,-1,1,0.010208,38.00461834449998,0.9493178367614746,0.977158348951445
1,0.3,0.5,0,0.5,0,0.5,1,0.001,0.1,0.5,0.01,0,0.3324689,13.85,0.2,1,24.9,0.8,288.75,0.2,29,0.15,409,0,-1,0.85,0.02001335,24.147028500000015,0.37,0.8985645945945946
2,0.3,0.5,0,0.5,0,0.5,1,0.001,0.1,0.5,0.01,0,0.5061344,14.2,0.2,1,29.3,0.8,301,0.2,39.75,0.15,465,0,-1,0.85,0.02004559999999999,27.29949814999999,0.559,0.9054282647584972
